Date,HourOfDay,kWh,Month,Day,Year,FiscalYear,DayOfWeek
04/01/2013,6,11.8,8,2,4026,4026,2
04/01/2013,7,10.8,8,2,4026,4026,2
04/01/2013,8,9.2,8,2,4026,4026,2
04/01/2013,9,7.3,8,2,4026,4026,2
04/01/2013,10,6.5,8,2,4026,4026,2
04/01/2013,11,0.5,8,2,4026,4026,2
04/01/2013,12,0.7,8,2,4026,4026,2
04/01/2013,13,1.3,8,2,4026,4026,2
04/01/2013,14,8.3,8,2,4026,4026,2
04/01/2013,15,4.5,8,2,4026,4026,2
04/01/2013,16,4.6,8,2,4026,4026,2
04/01/2013,17,3.5,8,2,4026,4026,2
04/01/2013,18,6.5,8,2,4026,4026,2
04/01/2013,19,77.4,8,2,4026,4026,2
04/01/2013,20,165.2,8,2,4026,4026,2
04/01/2013,21,156.2,8,2,4026,4026,2
04/01/2013,22,105.60000000000001,8,2,4026,4026,2
04/01/2013,23,7.4,8,2,4026,4026,2
04/02/2013,0,7.8,8,4,4026,4026,4
04/02/2013,1,7.1,8,4,4026,4026,4
04/02/2013,2,7.699999999999999,8,4,4026,4026,4
04/02/2013,3,7.8,8,4,4026,4026,4
04/02/2013,4,7.699999999999999,8,4,4026,4026,4
04/02/2013,5,8.0,8,4,4026,4026,4
04/02/2013,6,7.9,8,4,4026,4026,4
04/02/2013,7,7.9,8,4,4026,4026,4
04/02/2013,8,6.0,8,4,4026,4026,4
04/02/2013,9,3.7,8,4,4026,4026,4
04/02/2013,10,1.7,8,4,4026,4026,4
04/02/2013,11,0.6000000000000001,8,4,4026,4026,4
04/02/2013,12,1.7000000000000002,8,4,4026,4026,4
04/02/2013,13,0.5,8,4,4026,4026,4
04/02/2013,14,0.4,8,4,4026,4026,4
04/02/2013,15,0.7,8,4,4026,4026,4
04/02/2013,16,2.2,8,4,4026,4026,4
04/02/2013,17,3.1,8,4,4026,4026,4
04/02/2013,18,7.5,8,4,4026,4026,4
04/02/2013,19,73.7,8,4,4026,4026,4
04/02/2013,20,165.7,8,4,4026,4026,4
04/02/2013,21,158.0,8,4,4026,4026,4
04/02/2013,22,75.6,8,4,4026,4026,4
04/02/2013,23,7.6,8,4,4026,4026,4
04/03/2013,0,8.4,8,6,4026,4026,6
04/03/2013,1,8.399999999999999,8,6,4026,4026,6
04/03/2013,2,7.699999999999999,8,6,4026,4026,6
04/03/2013,3,7.6,8,6,4026,4026,6
04/03/2013,4,8.5,8,6,4026,4026,6
04/03/2013,5,8.7,8,6,4026,4026,6
04/03/2013,6,7.9,8,6,4026,4026,6
04/03/2013,7,7.9,8,6,4026,4026,6
04/03/2013,8,9.0,8,6,4026,4026,6
04/03/2013,9,3.5,8,6,4026,4026,6
04/03/2013,10,1.6,8,6,4026,4026,6
04/03/2013,11,0.8,8,6,4026,4026,6
04/03/2013,12,0.7,8,6,4026,4026,6
04/03/2013,13,0.5,8,6,4026,4026,6
04/03/2013,14,0.5,8,6,4026,4026,6
04/03/2013,15,0.8999999999999999,8,6,4026,4026,6
04/03/2013,16,2.0,8,6,4026,4026,6
04/03/2013,17,4.1,8,6,4026,4026,6
04/03/2013,18,6.8999999999999995,8,6,4026,4026,6
04/03/2013,19,73.9,8,6,4026,4026,6
04/03/2013,20,167.2,8,6,4026,4026,6
04/03/2013,21,158.8,8,6,4026,4026,6
04/03/2013,22,105.8,8,6,4026,4026,6
04/03/2013,23,8.5,8,6,4026,4026,6
04/04/2013,0,7.9,8,8,4026,4026,8
04/04/2013,1,7.9,8,8,4026,4026,8
04/04/2013,2,9.2,8,8,4026,4026,8
04/04/2013,3,8.8,8,8,4026,4026,8
04/04/2013,4,8.5,8,8,4026,4026,8
04/04/2013,5,8.5,8,8,4026,4026,8
04/04/2013,6,9.0,8,8,4026,4026,8
04/04/2013,7,9.1,8,8,4026,4026,8
04/04/2013,8,6.6,8,8,4026,4026,8
04/04/2013,9,8.1,8,8,4026,4026,8
04/04/2013,10,6.199999999999999,8,8,4026,4026,8
04/04/2013,11,5.199999999999999,8,8,4026,4026,8
04/04/2013,12,3.6,8,8,4026,4026,8
04/04/2013,13,0.5,8,8,4026,4026,8
04/04/2013,14,0.8,8,8,4026,4026,8
04/04/2013,15,1.7000000000000002,8,8,4026,4026,8
04/04/2013,16,5.9,8,8,4026,4026,8
04/04/2013,17,8.6,8,8,4026,4026,8
04/04/2013,18,12.5,8,8,4026,4026,8
04/04/2013,19,87.9,8,8,4026,4026,8
04/04/2013,20,164.2,8,8,4026,4026,8
04/04/2013,21,157.9,8,8,4026,4026,8
04/04/2013,22,75.6,8,8,4026,4026,8
04/04/2013,23,8.600000000000001,8,8,4026,4026,8
04/05/2013,0,7.6,8,10,4026,4026,10
04/05/2013,1,7.5,8,10,4026,4026,10
04/05/2013,2,9.600000000000001,8,10,4026,4026,10
04/05/2013,3,8.8,8,10,4026,4026,10
04/05/2013,4,8.9,8,10,4026,4026,10
04/05/2013,5,9.5,8,10,4026,4026,10
04/05/2013,6,8.5,8,10,4026,4026,10
04/05/2013,7,8.0,8,10,4026,4026,10
04/05/2013,8,9.0,8,10,4026,4026,10
04/05/2013,9,4.8,8,10,4026,4026,10
04/05/2013,10,1.3,8,10,4026,4026,10
04/05/2013,11,0.6,8,10,4026,4026,10
04/05/2013,12,0.6,8,10,4026,4026,10
04/05/2013,13,0.5,8,10,4026,4026,10
04/05/2013,14,0.4,8,10,4026,4026,10
04/05/2013,15,0.5,8,10,4026,4026,10
04/05/2013,16,1.2,8,10,4026,4026,10
04/05/2013,17,2.8,8,10,4026,4026,10
04/05/2013,18,5.9,8,10,4026,4026,10
04/05/2013,19,66.8,8,10,4026,4026,10
04/05/2013,20,163.7,8,10,4026,4026,10
04/05/2013,21,155.9,8,10,4026,4026,10
04/05/2013,22,75.39999999999999,8,10,4026,4026,10
04/05/2013,23,7.4,8,10,4026,4026,10
04/06/2013,0,7.5,8,12,4026,4026,12
04/06/2013,1,7.4,8,12,4026,4026,12
04/06/2013,2,7.2,8,12,4026,4026,12
04/06/2013,3,7.9,8,12,4026,4026,12
04/06/2013,4,7.6,8,12,4026,4026,12
04/06/2013,5,7.699999999999999,8,12,4026,4026,12
04/06/2013,6,7.8,8,12,4026,4026,12
04/06/2013,7,7.5,8,12,4026,4026,12
04/06/2013,8,7.199999999999999,8,12,4026,4026,12
04/06/2013,9,6.1,8,12,4026,4026,12
04/06/2013,10,5.199999999999999,8,12,4026,4026,12
04/06/2013,11,5.7,8,12,4026,4026,12
04/06/2013,12,2.4,8,12,4026,4026,12
04/06/2013,13,2.7,8,12,4026,4026,12
04/06/2013,14,3.5,8,12,4026,4026,12
04/06/2013,15,3.9000000000000004,8,12,4026,4026,12
04/06/2013,16,3.7,8,12,4026,4026,12
04/06/2013,17,4.4,8,12,4026,4026,12
04/06/2013,18,4.5,8,12,4026,4026,12
04/06/2013,19,10.0,8,12,4026,4026,12
04/06/2013,20,17.4,8,12,4026,4026,12
04/06/2013,21,17.0,8,12,4026,4026,12
04/06/2013,22,16.6,8,12,4026,4026,12
04/06/2013,23,7.5,8,12,4026,4026,12
04/07/2013,0,7.199999999999999,8,14,4026,4026,14
04/07/2013,1,7.3,8,14,4026,4026,14
04/07/2013,2,7.3,8,14,4026,4026,14
04/07/2013,3,7.8,8,14,4026,4026,14
04/07/2013,4,7.7,8,14,4026,4026,14
04/07/2013,5,6.9,8,14,4026,4026,14
04/07/2013,6,7.8,8,14,4026,4026,14
04/07/2013,7,7.5,8,14,4026,4026,14
04/07/2013,8,5.300000000000001,8,14,4026,4026,14
04/07/2013,9,3.4,8,14,4026,4026,14
04/07/2013,10,1.6,8,14,4026,4026,14
04/07/2013,11,0.3,8,14,4026,4026,14
04/07/2013,12,0.6,8,14,4026,4026,14
04/07/2013,13,1.2000000000000002,8,14,4026,4026,14
04/07/2013,14,1.4,8,14,4026,4026,14
04/07/2013,15,0.8,8,14,4026,4026,14
04/07/2013,16,2.5999999999999996,8,14,4026,4026,14
04/07/2013,17,3.0,8,14,4026,4026,14
04/07/2013,18,4.199999999999999,8,14,4026,4026,14
04/07/2013,19,50.2,8,14,4026,4026,14
04/07/2013,20,133.39999999999998,8,14,4026,4026,14
04/07/2013,21,103.9,8,14,4026,4026,14
04/07/2013,22,16.3,8,14,4026,4026,14
04/07/2013,23,6.699999999999999,8,14,4026,4026,14
04/08/2013,0,6.5,8,16,4026,4026,2
04/08/2013,1,7.1,8,16,4026,4026,2
04/08/2013,2,6.699999999999999,8,16,4026,4026,2
04/08/2013,3,7.2,8,16,4026,4026,2
04/08/2013,4,6.6,8,16,4026,4026,2
04/08/2013,5,7.2,8,16,4026,4026,2
04/08/2013,6,6.800000000000001,8,16,4026,4026,2
04/08/2013,7,6.8,8,16,4026,4026,2
04/08/2013,8,5.7,8,16,4026,4026,2
04/08/2013,9,3.0,8,16,4026,4026,2
04/08/2013,10,1.4,8,16,4026,4026,2
04/08/2013,11,0.5,8,16,4026,4026,2
04/08/2013,12,0.5,8,16,4026,4026,2
04/08/2013,13,0.1,8,16,4026,4026,2
04/08/2013,14,0.1,8,16,4026,4026,2
04/08/2013,15,0.1,8,16,4026,4026,2
04/08/2013,16,1.2000000000000002,8,16,4026,4026,2
04/08/2013,17,3.8,8,16,4026,4026,2
04/08/2013,18,5.1,8,16,4026,4026,2
04/08/2013,19,58.4,8,16,4026,4026,2
04/08/2013,20,161.8,8,16,4026,4026,2
04/08/2013,21,154.39999999999998,8,16,4026,4026,2
04/08/2013,22,103.6,8,16,4026,4026,2
04/08/2013,23,6.8,8,16,4026,4026,2
04/09/2013,0,6.8,8,18,4026,4026,4
04/09/2013,1,6.6,8,18,4026,4026,4
04/09/2013,2,7.1,8,18,4026,4026,4
04/09/2013,3,6.9,8,18,4026,4026,4
04/09/2013,4,6.9,8,18,4026,4026,4
04/09/2013,5,6.800000000000001,8,18,4026,4026,4
04/09/2013,6,6.6,8,18,4026,4026,4
04/09/2013,7,6.7,8,18,4026,4026,4
04/09/2013,8,5.3,8,18,4026,4026,4
04/09/2013,9,3.0999999999999996,8,18,4026,4026,4
04/09/2013,10,1.4,8,18,4026,4026,4
04/09/2013,11,0.30000000000000004,8,18,4026,4026,4
04/09/2013,12,0.0,8,18,4026,4026,4
04/09/2013,13,0.5,8,18,4026,4026,4
04/09/2013,14,0.0,8,18,4026,4026,4
04/09/2013,15,0.0,8,18,4026,4026,4
04/09/2013,16,1.5,8,18,4026,4026,4
04/09/2013,17,3.2,8,18,4026,4026,4
04/09/2013,18,5.3,8,18,4026,4026,4
04/09/2013,19,54.800000000000004,8,18,4026,4026,4
04/09/2013,20,161.6,8,18,4026,4026,4
04/09/2013,21,154.2,8,18,4026,4026,4
04/09/2013,22,74.2,8,18,4026,4026,4
04/09/2013,23,6.5,8,18,4026,4026,4
04/10/2013,0,4.0,8,20,4026,4026,6
04/10/2013,1,6.7,8,20,4026,4026,6
04/10/2013,2,6.5,8,20,4026,4026,6
04/10/2013,3,6.6,8,20,4026,4026,6
04/10/2013,4,6.6,8,20,4026,4026,6
04/10/2013,5,6.5,8,20,4026,4026,6
04/10/2013,6,6.7,8,20,4026,4026,6
04/10/2013,7,6.1,8,20,4026,4026,6
04/10/2013,8,0.4,8,20,4026,4026,6
04/10/2013,9,0.0,8,20,4026,4026,6
04/10/2013,10,0.0,8,20,4026,4026,6
04/10/2013,11,0.0,8,20,4026,4026,6
04/10/2013,12,0.0,8,20,4026,4026,6
04/10/2013,13,0.0,8,20,4026,4026,6
04/10/2013,14,0.0,8,20,4026,4026,6
04/10/2013,15,0.0,8,20,4026,4026,6
04/10/2013,16,0.0,8,20,4026,4026,6
04/10/2013,17,0.0,8,20,4026,4026,6
04/10/2013,18,0.6000000000000001,8,20,4026,4026,6
04/10/2013,19,47.800000000000004,8,20,4026,4026,6
04/10/2013,20,157.1,8,20,4026,4026,6
04/10/2013,21,149.2,8,20,4026,4026,6
04/10/2013,22,98.3,8,20,4026,4026,6
04/10/2013,23,1.0,8,20,4026,4026,6
04/11/2013,0,1.9,8,22,4026,4026,8
04/11/2013,1,1.1,8,22,4026,4026,8
04/11/2013,2,1.0,8,22,4026,4026,8
04/11/2013,3,1.2,8,22,4026,4026,8
04/11/2013,4,1.1,8,22,4026,4026,8
04/11/2013,5,1.4,8,22,4026,4026,8
04/11/2013,6,1.1,8,22,4026,4026,8
04/11/2013,7,0.9,8,22,4026,4026,8
04/11/2013,8,0.4,8,22,4026,4026,8
04/11/2013,9,0.0,8,22,4026,4026,8
04/11/2013,10,0.0,8,22,4026,4026,8
04/11/2013,11,0.0,8,22,4026,4026,8
04/11/2013,12,0.0,8,22,4026,4026,8
04/11/2013,13,0.0,8,22,4026,4026,8
04/11/2013,14,0.0,8,22,4026,4026,8
04/11/2013,15,0.0,8,22,4026,4026,8
04/11/2013,16,0.0,8,22,4026,4026,8
04/11/2013,17,0.30000000000000004,8,22,4026,4026,8
04/11/2013,18,1.0,8,22,4026,4026,8
04/11/2013,19,45.6,8,22,4026,4026,8
04/11/2013,20,157.10000000000002,8,22,4026,4026,8
04/11/2013,21,149.8,8,22,4026,4026,8
04/11/2013,22,69.1,8,22,4026,4026,8
04/11/2013,23,1.9,8,22,4026,4026,8
04/12/2013,0,1.2999999999999998,8,24,4026,4026,10
04/12/2013,1,1.9,8,24,4026,4026,10
04/12/2013,2,2.5,8,24,4026,4026,10
04/12/2013,3,2.8,8,24,4026,4026,10
04/12/2013,4,2.2,8,24,4026,4026,10
04/12/2013,5,2.9000000000000004,8,24,4026,4026,10
04/12/2013,6,2.5,8,24,4026,4026,10
04/12/2013,7,2.0999999999999996,8,24,4026,4026,10
04/12/2013,8,4.3,8,24,4026,4026,10
04/12/2013,9,7.8,8,24,4026,4026,10
04/12/2013,10,9.3,8,24,4026,4026,10
04/12/2013,11,7.699999999999999,8,24,4026,4026,10
04/12/2013,12,3.1,8,24,4026,4026,10
04/12/2013,13,0.0,8,24,4026,4026,10
04/12/2013,14,0.1,8,24,4026,4026,10
04/12/2013,15,0.0,8,24,4026,4026,10
04/12/2013,16,0.7,8,24,4026,4026,10
04/12/2013,17,0.0,8,24,4026,4026,10
04/12/2013,18,0.5,8,24,4026,4026,10
04/12/2013,19,43.4,8,24,4026,4026,10
04/12/2013,20,157.60000000000002,8,24,4026,4026,10
04/12/2013,21,150.4,8,24,4026,4026,10
04/12/2013,22,69.6,8,24,4026,4026,10
04/12/2013,23,1.8,8,24,4026,4026,10
04/13/2013,0,1.7999999999999998,8,26,4026,4026,12
04/13/2013,1,1.9,8,26,4026,4026,12
04/13/2013,2,1.7999999999999998,8,26,4026,4026,12
04/13/2013,3,2.8,8,26,4026,4026,12
04/13/2013,4,1.9,8,26,4026,4026,12
04/13/2013,5,2.8,8,26,4026,4026,12
04/13/2013,6,2.1,8,26,4026,4026,12
04/13/2013,7,2.1,8,26,4026,4026,12
04/13/2013,8,1.3,8,26,4026,4026,12
04/13/2013,9,0.6,8,26,4026,4026,12
04/13/2013,10,1.4,8,26,4026,4026,12
04/13/2013,11,0.8999999999999999,8,26,4026,4026,12
04/13/2013,12,0.8999999999999999,8,26,4026,4026,12
04/13/2013,13,0.4,8,26,4026,4026,12
04/13/2013,14,0.1,8,26,4026,4026,12
04/13/2013,15,0.0,8,26,4026,4026,12
04/13/2013,16,0.1,8,26,4026,4026,12
04/13/2013,17,0.30000000000000004,8,26,4026,4026,12
04/13/2013,18,0.6,8,26,4026,4026,12
04/13/2013,19,4.5,8,26,4026,4026,12
04/13/2013,20,11.1,8,26,4026,4026,12
04/13/2013,21,12.0,8,26,4026,4026,12
04/13/2013,22,11.100000000000001,8,26,4026,4026,12
04/13/2013,23,2.2,8,26,4026,4026,12
04/14/2013,0,1.7999999999999998,8,28,4026,4026,14
04/14/2013,1,2.9,8,28,4026,4026,14
04/14/2013,2,2.1,8,28,4026,4026,14
04/14/2013,3,2.9,8,28,4026,4026,14
04/14/2013,4,2.4,8,28,4026,4026,14
04/14/2013,5,3.4,8,28,4026,4026,14
04/14/2013,6,2.7,8,28,4026,4026,14
04/14/2013,7,2.6,8,28,4026,4026,14
04/14/2013,8,0.5,8,28,4026,4026,14
04/14/2013,9,0.4,8,28,4026,4026,14
04/14/2013,10,0.0,8,28,4026,4026,14
04/14/2013,11,0.0,8,28,4026,4026,14
04/14/2013,12,0.0,8,28,4026,4026,14
04/14/2013,13,0.0,8,28,4026,4026,14
04/14/2013,14,0.0,8,28,4026,4026,14
04/14/2013,15,0.0,8,28,4026,4026,14
04/14/2013,16,0.3,8,28,4026,4026,14
04/14/2013,17,0.5,8,28,4026,4026,14
04/14/2013,18,1.6,8,28,4026,4026,14
04/14/2013,19,32.6,8,28,4026,4026,14
04/14/2013,20,129.60000000000002,8,28,4026,4026,14
04/14/2013,21,128.5,8,28,4026,4026,14
04/14/2013,22,70.2,8,28,4026,4026,14
04/14/2013,23,2.4,8,28,4026,4026,14
04/15/2013,0,2.5,8,30,4026,4026,2
04/15/2013,1,2.4,8,30,4026,4026,2
04/15/2013,2,1.9,8,30,4026,4026,2
04/15/2013,3,2.5,8,30,4026,4026,2
04/15/2013,4,2.5,8,30,4026,4026,2
04/15/2013,5,1.9,8,30,4026,4026,2
04/15/2013,6,2.7,8,30,4026,4026,2
04/15/2013,7,3.0,8,30,4026,4026,2
04/15/2013,8,6.6,8,30,4026,4026,2
04/15/2013,9,5.0,8,30,4026,4026,2
04/15/2013,10,4.2,8,30,4026,4026,2
04/15/2013,11,3.8,8,30,4026,4026,2
04/15/2013,12,4.2,8,30,4026,4026,2
04/15/2013,13,3.1,8,30,4026,4026,2
04/15/2013,14,3.0,8,30,4026,4026,2
04/15/2013,15,1.9,8,30,4026,4026,2
04/15/2013,16,3.7,8,30,4026,4026,2
04/15/2013,17,1.8,8,30,4026,4026,2
04/15/2013,18,3.9000000000000004,8,30,4026,4026,2
04/15/2013,19,47.7,8,30,4026,4026,2
04/15/2013,20,159.89999999999998,8,30,4026,4026,2
04/15/2013,21,151.3,8,30,4026,4026,2
04/15/2013,22,99.7,8,30,4026,4026,2
04/15/2013,23,3.2,8,30,4026,4026,2
04/16/2013,0,1.9,8,32,4026,4026,4
04/16/2013,1,2.8,8,32,4026,4026,4
04/16/2013,2,2.8,8,32,4026,4026,4
04/16/2013,3,2.4,8,32,4026,4026,4
04/16/2013,4,3.0,8,32,4026,4026,4
04/16/2013,5,2.4,8,32,4026,4026,4
04/16/2013,6,3.1,8,32,4026,4026,4
04/16/2013,7,2.7,8,32,4026,4026,4
04/16/2013,8,3.6,8,32,4026,4026,4
04/16/2013,9,1.2999999999999998,8,32,4026,4026,4
04/16/2013,10,1.4,8,32,4026,4026,4
04/16/2013,11,0.7999999999999999,8,32,4026,4026,4
04/16/2013,12,0.2,8,32,4026,4026,4
04/16/2013,13,0.1,8,32,4026,4026,4
04/16/2013,14,0.0,8,32,4026,4026,4
04/16/2013,15,0.2,8,32,4026,4026,4
04/16/2013,16,0.0,8,32,4026,4026,4
04/16/2013,17,0.2,8,32,4026,4026,4
04/16/2013,18,0.1,8,32,4026,4026,4
04/16/2013,19,36.300000000000004,8,32,4026,4026,4
04/16/2013,20,157.9,8,32,4026,4026,4
04/16/2013,21,150.0,8,32,4026,4026,4
04/16/2013,22,69.6,8,32,4026,4026,4
04/16/2013,23,1.7000000000000002,8,32,4026,4026,4
04/17/2013,0,2.0,8,34,4026,4026,6
04/17/2013,1,1.5,8,34,4026,4026,6
04/17/2013,2,1.6,8,34,4026,4026,6
04/17/2013,3,2.0,8,34,4026,4026,6
04/17/2013,4,1.9,8,34,4026,4026,6
04/17/2013,5,2.2,8,34,4026,4026,6
04/17/2013,6,1.7000000000000002,8,34,4026,4026,6
04/17/2013,7,1.6,8,34,4026,4026,6
04/17/2013,8,3.3,8,34,4026,4026,6
04/17/2013,9,1.0,8,34,4026,4026,6
04/17/2013,10,0.2,8,34,4026,4026,6
04/17/2013,11,0.0,8,34,4026,4026,6
04/17/2013,12,0.0,8,34,4026,4026,6
04/17/2013,13,0.0,8,34,4026,4026,6
04/17/2013,14,0.0,8,34,4026,4026,6
04/17/2013,15,0.0,8,34,4026,4026,6
04/17/2013,16,0.4,8,34,4026,4026,6
04/17/2013,17,0.3,8,34,4026,4026,6
04/17/2013,18,1.7000000000000002,8,34,4026,4026,6
04/17/2013,19,34.4,8,34,4026,4026,6
04/17/2013,20,158.0,8,34,4026,4026,6
04/17/2013,21,150.7,8,34,4026,4026,6
04/17/2013,22,98.8,8,34,4026,4026,6
04/17/2013,23,2.1,8,34,4026,4026,6
04/18/2013,0,1.9,8,36,4026,4026,8
04/18/2013,1,1.5,8,36,4026,4026,8
04/18/2013,2,1.4,8,36,4026,4026,8
04/18/2013,3,2.0,8,36,4026,4026,8
04/18/2013,4,1.9,8,36,4026,4026,8
04/18/2013,5,2.1,8,36,4026,4026,8
04/18/2013,6,1.5,8,36,4026,4026,8
04/18/2013,7,2.7,8,36,4026,4026,8
04/18/2013,8,2.5,8,36,4026,4026,8
04/18/2013,9,1.2000000000000002,8,36,4026,4026,8
04/18/2013,10,1.1,8,36,4026,4026,8
04/18/2013,11,1.3,8,36,4026,4026,8
04/18/2013,12,0.8999999999999999,8,36,4026,4026,8
04/18/2013,13,0.0,8,36,4026,4026,8
04/18/2013,14,0.1,8,36,4026,4026,8
04/18/2013,15,0.1,8,36,4026,4026,8
04/18/2013,16,0.1,8,36,4026,4026,8
04/18/2013,17,0.2,8,36,4026,4026,8
04/18/2013,18,0.6000000000000001,8,36,4026,4026,8
04/18/2013,19,31.1,8,36,4026,4026,8
04/18/2013,20,157.89999999999998,8,36,4026,4026,8
04/18/2013,21,127.2,8,36,4026,4026,8
04/18/2013,22,11.1,8,36,4026,4026,8
04/18/2013,23,1.7000000000000002,8,36,4026,4026,8
04/19/2013,0,2.0,8,38,4026,4026,10
04/19/2013,1,1.6,8,38,4026,4026,10
04/19/2013,2,1.6,8,38,4026,4026,10
04/19/2013,3,1.7000000000000002,8,38,4026,4026,10
04/19/2013,4,1.7,8,38,4026,4026,10
04/19/2013,5,1.9000000000000001,8,38,4026,4026,10
04/19/2013,6,1.4,8,38,4026,4026,10
04/19/2013,7,1.5,8,38,4026,4026,10
04/19/2013,8,1.6,8,38,4026,4026,10
04/19/2013,9,0.4,8,38,4026,4026,10
04/19/2013,10,0.5,8,38,4026,4026,10
04/19/2013,11,0.30000000000000004,8,38,4026,4026,10
04/19/2013,12,0.1,8,38,4026,4026,10
04/19/2013,13,0.2,8,38,4026,4026,10
04/19/2013,14,0.0,8,38,4026,4026,10
04/19/2013,15,0.4,8,38,4026,4026,10
04/19/2013,16,0.4,8,38,4026,4026,10
04/19/2013,17,0.30000000000000004,8,38,4026,4026,10
04/19/2013,18,0.5,8,38,4026,4026,10
04/19/2013,19,3.3,8,38,4026,4026,10
04/19/2013,20,11.2,8,38,4026,4026,10
04/19/2013,21,10.2,8,38,4026,4026,10
04/19/2013,22,11.0,8,38,4026,4026,10
04/19/2013,23,1.5,8,38,4026,4026,10
04/20/2013,0,1.8,8,40,4026,4026,12
04/20/2013,1,2.4,8,40,4026,4026,12
04/20/2013,2,1.5,8,40,4026,4026,12
04/20/2013,3,2.1,8,40,4026,4026,12
04/20/2013,4,2.5,8,40,4026,4026,12
04/20/2013,5,2.1,8,40,4026,4026,12
04/20/2013,6,3.2,8,40,4026,4026,12
04/20/2013,7,1.7,8,40,4026,4026,12
04/20/2013,8,4.1,8,40,4026,4026,12
04/20/2013,9,4.9,8,40,4026,4026,12
04/20/2013,10,0.4,8,40,4026,4026,12
04/20/2013,11,0.2,8,40,4026,4026,12
04/20/2013,12,0.0,8,40,4026,4026,12
04/20/2013,13,0.1,8,40,4026,4026,12
04/20/2013,14,0.0,8,40,4026,4026,12
04/20/2013,15,0.0,8,40,4026,4026,12
04/20/2013,16,0.0,8,40,4026,4026,12
04/20/2013,17,0.5,8,40,4026,4026,12
04/20/2013,18,0.9,8,40,4026,4026,12
04/20/2013,19,4.3,8,40,4026,4026,12
04/20/2013,20,11.7,8,40,4026,4026,12
04/20/2013,21,12.1,8,40,4026,4026,12
04/20/2013,22,11.7,8,40,4026,4026,12
04/20/2013,23,2.7,8,40,4026,4026,12
04/21/2013,0,4.3,8,42,4026,4026,14
04/21/2013,1,2.7,8,42,4026,4026,14
04/21/2013,2,3.3,8,42,4026,4026,14
04/21/2013,3,2.4000000000000004,8,42,4026,4026,14
04/21/2013,4,3.6999999999999997,8,42,4026,4026,14
04/21/2013,5,3.0,8,42,4026,4026,14
04/21/2013,6,4.2,8,42,4026,4026,14
04/21/2013,7,3.3,8,42,4026,4026,14
04/21/2013,8,1.0,8,42,4026,4026,14
04/21/2013,9,0.8,8,42,4026,4026,14
04/21/2013,10,0.5,8,42,4026,4026,14
04/21/2013,11,0.1,8,42,4026,4026,14
04/21/2013,12,0.0,8,42,4026,4026,14
04/21/2013,13,0.0,8,42,4026,4026,14
04/21/2013,14,0.2,8,42,4026,4026,14
04/21/2013,15,0.9,8,42,4026,4026,14
04/21/2013,16,1.7000000000000002,8,42,4026,4026,14
04/21/2013,17,1.9,8,42,4026,4026,14
04/21/2013,18,3.0999999999999996,8,42,4026,4026,14
04/21/2013,19,13.200000000000001,8,42,4026,4026,14
04/21/2013,20,71.30000000000001,8,42,4026,4026,14
04/21/2013,21,72.9,8,42,4026,4026,14
04/21/2013,22,42.199999999999996,8,42,4026,4026,14
04/21/2013,23,3.4,8,42,4026,4026,14
04/22/2013,0,5.5,8,44,4026,4026,2
04/22/2013,1,4.7,8,44,4026,4026,2
04/22/2013,2,3.5999999999999996,8,44,4026,4026,2
04/22/2013,3,4.2,8,44,4026,4026,2
04/22/2013,4,4.4,8,44,4026,4026,2
04/22/2013,5,4.8,8,44,4026,4026,2
04/22/2013,6,4.3,8,44,4026,4026,2
04/22/2013,7,5.5,8,44,4026,4026,2
04/22/2013,8,7.199999999999999,8,44,4026,4026,2
04/22/2013,9,6.199999999999999,8,44,4026,4026,2
04/22/2013,10,5.4,8,44,4026,4026,2
04/22/2013,11,5.5,8,44,4026,4026,2
04/22/2013,12,4.6,8,44,4026,4026,2
04/22/2013,13,2.2,8,44,4026,4026,2
04/22/2013,14,5.800000000000001,8,44,4026,4026,2
04/22/2013,15,2.5999999999999996,8,44,4026,4026,2
04/22/2013,16,7.5,8,44,4026,4026,2
04/22/2013,17,6.4,8,44,4026,4026,2
04/22/2013,18,10.3,8,44,4026,4026,2
04/22/2013,19,31.5,8,44,4026,4026,2
04/22/2013,20,167.8,8,44,4026,4026,2
04/22/2013,21,159.2,8,44,4026,4026,2
04/22/2013,22,107.3,8,44,4026,4026,2
04/22/2013,23,8.6,8,44,4026,4026,2
04/23/2013,0,5.8,8,46,4026,4026,4
04/23/2013,1,8.7,8,46,4026,4026,4
04/23/2013,2,8.9,8,46,4026,4026,4
04/23/2013,3,7.300000000000001,8,46,4026,4026,4
04/23/2013,4,9.2,8,46,4026,4026,4
04/23/2013,5,8.4,8,46,4026,4026,4
04/23/2013,6,8.1,8,46,4026,4026,4
04/23/2013,7,9.1,8,46,4026,4026,4
04/23/2013,8,10.0,8,46,4026,4026,4
04/23/2013,9,7.5,8,46,4026,4026,4
04/23/2013,10,7.4,8,46,4026,4026,4
04/23/2013,11,2.8,8,46,4026,4026,4
04/23/2013,12,1.7000000000000002,8,46,4026,4026,4
04/23/2013,13,3.0,8,46,4026,4026,4
04/23/2013,14,2.5,8,46,4026,4026,4
04/23/2013,15,0.3,8,46,4026,4026,4
04/23/2013,16,0.30000000000000004,8,46,4026,4026,4
04/23/2013,17,0.4,8,46,4026,4026,4
04/23/2013,18,1.7000000000000002,8,46,4026,4026,4
04/23/2013,19,19.5,8,46,4026,4026,4
04/23/2013,20,159.89999999999998,8,46,4026,4026,4
